"Id","Thresh1","Thresh2","ThreshRatio"
"v-1",10.0470552937246,9.95081508644273,0.00962511992017834
"v-2",9.87446486435181,9.88542349998334,-0.00110918002703135
"v-3",10.0240161715927,10.0262121908329,-0.00021905179425006
"v-4",10.0828015447756,9.89695342579428,0.018604180044644
"v-5",10.1084497015658,9.88906318103378,0.0219422609155128
"v-6",9.92582483567622,9.90317483469165,0.00228453388593823
"v-7",10.0456181268127,10.0156469114015,0.0029879708635183
"v-8",10.0294146332037,9.99936005300859,0.00300114242873578
"v-9",10.1550658686692,10.0158606805224,0.0138027767713837
"v-10",9.85947598046264,9.79159463534984,0.0069086938251902
"v-11",9.91932573549344,10.0888266098903,-0.0169435864491371
"v-12",10.016354682992,10.0016392237162,0.00147022343947641
"v-13",9.83072719388727,9.97719433486477,-0.0147890136076077
"v-14",10.0146812481618,9.99230112816084,0.00223723187382782
"v-15",9.95384441973537,9.87251299740935,0.0082044196856491
"v-16",9.97000570864815,10.1200014585446,-0.0149326514281262
"v-17",10.1401152933992,9.9494414367218,0.0189829556742354
"v-18",9.96841555888899,10.1699268347098,-0.0200133653366691
"v-19",10.1912985460887,9.96048737736075,0.0229082686211803
"v-20",9.96755626821885,10.0586665427367,-0.00909916003609825
